alg,frame1,frame2,seconds,hd
FVR3D-2,9,8,70.5693,0.216698
FVR3D-2,10,9,66.8705,0.552199
FVR3D-2,11,10,67.1488,2.58067
FVR3D-2,12,11,66.8099,0.779725
FVR3D-2,13,12,74.9793,0.78031
FVR3D-2,14,13,70.5244,0.408981
FVR3D-2,15,14,74.5643,1.33409
FVR3D-2,16,15,71.1409,5.82532
FVR3D-2,17,16,74.6827,1.22883
FVR3D-2,18,17,74.8757,1.40481
FVR3D-2,19,18,70.7991,0.524035
FVR3D-2,20,19,97.1531,0.672171
FVR3D-2,21,20,82.0482,0.802136
FVR3D-2,22,21,70.8199,1.00009
FVR3D-2,23,22,67.0586,0.88389
FVR3D-2,24,23,67.1591,0.70726
FVR3D-2,25,24,74.9684,1.9616
FVR3D-2,26,25,74.504,0.58507
FVR3D-2,27,26,105.824,3.83588
FVR3D-2,28,27,70.7001,0.534141
FVR3D-2,29,28,71.1985,0.917655
FFVR,5,4,14.4456,7.76456
FFVR,6,5,14.2836,0.58545
FFVR,7,6,14.2725,3.29854
FFVR,8,7,14.2912,0.364485
FFVR,9,8,14.2948,0.270811
FFVR,10,9,14.2833,0.303344
FFVR,11,10,14.2972,1.03874
FFVR,12,11,14.2839,0.271055
FFVR,13,12,14.2803,0.363012
FFVR,14,13,14.2933,0.311602
FFVR,15,14,14.2719,0.811337
FFVR,16,15,14.2802,1.73457
FFVR,17,16,14.28,1.16633
FFVR,18,17,14.2828,0.752304
FFVR,19,18,14.2785,1.16969
FFVR,20,19,14.2789,0.728973
FFVR,21,20,14.281,0.7543
FFVR,22,21,14.272,1.92265
FFVR,23,22,14.2794,0.86488
FFVR,24,23,14.2933,1.00265
FFVR,25,24,14.2664,2.42635
FFVR,26,25,14.2823,0.665694
FFVR,27,26,14.2778,1.33435
FFVR,28,27,14.2842,0.648232
FFVR,29,28,14.2887,0.459258
FVR,5,4,8.37467,1.29321
FVR,6,5,2.24886,0.801543
FVR,7,6,2.2415,1.05197
FVR,8,7,2.18311,0.26632
FVR,9,8,2.16988,0.291887
FVR,10,9,2.17611,0.432596
FVR,11,10,2.25056,1.23452
FVR,12,11,2.17828,0.412667
FVR,13,12,2.18268,0.520979
FVR,14,13,2.24641,0.304037
FVR,15,14,2.18068,0.342492
FVR,16,15,2.16236,1.85392
FVR,17,16,2.17623,1.09034
FVR,18,17,2.28064,0.54789
FVR,19,18,2.15431,0.46612
FVR,20,19,2.16353,0.724419
FVR,21,20,2.17715,0.725502
FVR,22,21,2.17216,0.526826
FVR,23,22,2.18441,0.573039
FVR,24,23,2.19113,0.60726
FVR,25,24,2.18599,3.208
FVR,26,25,2.18455,0.493123
FVR,27,26,2.20514,1.08181
FVR,28,27,2.20008,0.462874
FVR,29,28,2.18106,0.479153
FVR3D,5,4,5.60638,1.56433
FVR3D,6,5,5.52261,2.31881
FVR3D,7,6,5.47097,1.90344
FVR3D,8,7,5.62062,0.338069
FVR3D,9,8,5.58523,0.252369
FVR3D,10,9,5.54208,0.357642
FVR3D,11,10,5.52705,1.78167
FVR3D,12,11,5.54034,0.375809
FVR3D,13,12,5.51575,0.73478
FVR3D,14,13,5.55563,0.257266
FVR3D,15,14,5.48314,0.312569
FVR3D,16,15,5.53697,1.77394
FVR3D,17,16,5.48675,356.123
FVR3D,18,17,5.42784,1.93198
FVR3D,19,18,5.41342,1.15932
FVR3D,20,19,5.52774,893.026
FVR3D,21,20,5.59088,0.997529
FVR3D,22,21,5.61893,1.63034
FVR3D,23,22,5.49853,1.30731
FVR3D,24,23,5.5242,2.51827
FVR3D,25,24,5.55729,2.85844
FVR3D,26,25,5.53481,6.20395
FVR3D,27,26,5.75204,430.051
FVR3D,28,27,5.40413,4.66452
FVR3D,29,28,5.65353,436.536
FVR3D-2,5,4,37.4279,1.06708
FVR3D-2,6,5,36.3618,1.0929
FVR3D-2,7,6,21.2498,1.13713
FVR3D-2,8,7,19.9328,0.260868
FVR3D-2,9,8,38.0176,0.239413
FVR3D-2,10,9,19.0168,0.606108
FVR3D-2,11,10,19.3179,1.74891
FVR3D-2,12,11,18.6782,0.771489
FVR3D-2,13,12,19.2338,1.00812
FVR3D-2,14,13,19.1903,0.949387
FVR3D-2,15,14,18.3888,0.49526
FVR3D-2,16,15,50.4567,2.19588
FVR3D-2,17,16,34.4496,1.50391
FVR3D-2,18,17,101.908,1.02464
FVR3D-2,19,18,36.0051,0.612803
FVR3D-2,20,19,51.0466,1.02216
FVR3D-2,21,20,50.2063,0.760303
FVR3D-2,22,21,50.9808,1.3054
FVR3D-2,23,22,18.5176,0.861882
FVR3D-2,24,23,20.597,0.710379
FVR3D-2,25,24,67.402,2.13969
FVR3D-2,26,25,34.5479,2.34433
FVR3D-2,27,26,179.817,4.69957
FVR3D-2,28,27,35.4601,0.453198
FVR3D-2,29,28,52.7333,1.19132
