alg,frame1,frame2,seconds,hd
FM2D,9,8,0.532303,3.6745
FM3D,9,8,15.8797,3.836
ICP,9,8,0.517464,3.69354
PCA,9,8,0.000603,3.96416
FVR,9,8,18.8345,3.28107
FVR3D,9,8,37.7837,3.74999
FVR3D-2,9,8,19.8271,3.8062
FFVR,9,8,4.65691,3.44354
none,10,9,0,3.65648
FM2D,10,9,0.517528,3.10039
FM3D,10,9,15.8753,3.65648
ICP,10,9,0.505078,3.20345
PCA,10,9,0.00061,3.49397
FVR,10,9,18.6682,4.85473
FVR3D,10,9,38.0007,4.09758
FVR3D-2,10,9,19.7526,3.23627
FFVR,10,9,4.66457,3.25219
none,11,10,0,3.62774
FM2D,11,10,0.504359,3.21554
FM3D,11,10,15.9437,3.62774
ICP,11,10,0.34359,3.32444
PCA,11,10,0.000669,3.99828
FVR,11,10,18.6575,4.5157
FVR3D,11,10,37.9424,3.87636
FVR3D-2,11,10,19.9691,3.46564
FFVR,11,10,4.56375,3.25254
none,12,11,0,3.58248
FM2D,12,11,0.502786,3.1637
FM3D,12,11,15.8836,3.58248
ICP,12,11,0.508664,3.15202
PCA,12,11,0.000659,3.49058
FVR,12,11,18.6625,4.15934
FVR3D,12,11,38.1341,3.21073
FVR3D-2,12,11,19.934,3.42889
FFVR,12,11,4.67965,3.05276
none,13,12,0,3.70922
FM2D,13,12,0.484995,3.82644
FM3D,13,12,16.1483,3.70922
ICP,13,12,0.750372,3.00418
PCA,13,12,0.000669,4.18151
FVR,13,12,18.9153,4.50876
FVR3D,13,12,38.8411,8.94546
FVR3D-2,13,12,20.0711,3.84603
FFVR,13,12,4.65418,3.70238
none,14,13,0,4.00155
FM2D,14,13,0.52594,3.7737
FM3D,14,13,16.0586,4.00155
ICP,14,13,0.733024,4.00977
PCA,14,13,0.000696,4.32486
FVR,14,13,18.6979,5.22216
FVR3D,14,13,37.8988,8.36863
FVR3D-2,14,13,19.8858,4.15565
FFVR,14,13,4.65151,3.97514
none,15,14,0,4.16933
FM2D,15,14,0.464288,3.41898
FM3D,15,14,15.8883,4.16933
ICP,15,14,0.724134,3.59905
PCA,15,14,0.000659,4.99004
FVR,15,14,18.6392,5.89055
FVR3D,15,14,37.7036,3.59776
FVR3D-2,15,14,19.9907,3.41152
FFVR,15,14,4.67377,3.26922
none,16,15,0,4.08534
FM2D,16,15,0.491719,4.21394
FM3D,16,15,15.9313,4.08534
ICP,16,15,0.518739,3.86088
PCA,16,15,0.000665,4.602
FVR,16,15,18.5615,4.00336
FVR3D,16,15,38.0664,4.77609
FVR3D-2,16,15,20.3826,3.83943
FFVR,16,15,4.65545,4.16067
none,17,16,0,4.26614
FM2D,17,16,0.440074,3.59799
FM3D,17,16,15.8847,4.26614
ICP,17,16,0.660512,3.60301
PCA,17,16,0.000662,4.17828
FVR,17,16,18.5928,4.67205
FVR3D,17,16,37.7544,3.90981
FVR3D-2,17,16,19.8619,3.95444
FFVR,17,16,4.64552,3.60941
none,18,17,0,4.67646
FM2D,18,17,0.448612,5.55465
FM3D,18,17,15.879,4.67646
ICP,18,17,0.520074,3.39171
PCA,18,17,0.000661,3.49739
FVR,18,17,18.5202,4.4341
FVR3D,18,17,38.2259,3.59826
FVR3D-2,18,17,19.6885,3.1906
FFVR,18,17,4.68028,3.32131
none,19,18,0,4.3482
FM2D,19,18,0.450322,3.199
FM3D,19,18,16.1122,4.3482
ICP,19,18,0.901474,3.56135
PCA,19,18,0.000674,3.5951
FVR,19,18,18.5718,3.26561
FVR3D,19,18,37.89,3.79315
FVR3D-2,19,18,19.8791,3.13189
FFVR,19,18,4.69175,3.42987
none,20,19,0,4.23935
FM2D,20,19,0.435682,3.41229
FM3D,20,19,15.883,4.23935
ICP,20,19,0.575917,3.66608
PCA,20,19,0.000669,3.58931
FVR,20,19,18.4184,3.97177
FVR3D,20,19,37.8248,4.86551
FVR3D-2,20,19,19.5234,4.21373
FFVR,20,19,4.71719,3.4189
none,21,20,0,4.52287
FM2D,21,20,0.417292,3.29667
FM3D,21,20,15.8796,4.52287
ICP,21,20,0.761385,4.01539
PCA,21,20,0.000667,3.8291
FVR,21,20,18.6751,3.73426
FVR3D,21,20,38.0035,3.11041
FVR3D-2,21,20,19.8346,3.71484
FFVR,21,20,4.66272,3.52737
none,22,21,0,4.03453
FM2D,22,21,0.421747,3.63469
FM3D,22,21,15.9041,4.03453
ICP,22,21,0.713153,3.42704
PCA,22,21,0.000714,4.04629
FVR,22,21,18.689,4.59021
FVR3D,22,21,37.8262,4.76894
FVR3D-2,22,21,20.157,3.48037
FFVR,22,21,4.67606,3.68214
none,23,22,0,3.68818
FM2D,23,22,0.404118,3.58652
FM3D,23,22,15.8684,3.68818
ICP,23,22,0.749237,3.37191
PCA,23,22,0.0007,4.92031
FVR,23,22,18.2882,3.80071
FVR3D,23,22,37.8101,4.93902
FVR3D-2,23,22,19.9999,4.03603
FFVR,23,22,4.55388,3.64552
none,24,23,0,3.23145
FM2D,24,23,0.395347,3.33348
FM3D,24,23,16.0425,3.23145
ICP,24,23,0.572579,2.9232
PCA,24,23,0.000741,4.80813
FVR,24,23,18.6453,2.87845
FVR3D,24,23,37.9166,3.12255
FVR3D-2,24,23,20.0877,2.78884
FFVR,24,23,4.52855,3.16698
none,25,24,0,3.95112
FM2D,25,24,0.399164,3.63381
FM3D,25,24,15.9461,3.95112
ICP,25,24,0.515001,3.55154
PCA,25,24,0.000661,3.86047
FVR,25,24,18.7637,3.56061
FVR3D,25,24,37.8371,3.48576
FVR3D-2,25,24,19.684,3.73769
FFVR,25,24,4.72352,3.50138
none,26,25,0,3.98857
FM2D,26,25,0.409915,3.04259
FM3D,26,25,15.9317,3.98857
ICP,26,25,0.508084,3.39676
PCA,26,25,0.000664,3.56293
FVR,26,25,18.6534,7.31754
FVR3D,26,25,38.5966,3.03839
FVR3D-2,26,25,19.7498,3.35558
FFVR,26,25,4.66561,3.19252
none,27,26,0,4.06465
FM2D,27,26,0.414013,3.66532
FM3D,27,26,15.9509,4.06465
ICP,27,26,0.557552,3.57607
PCA,27,26,0.000687,3.37759
FVR,27,26,18.4285,3.54045
FVR3D,27,26,37.8181,3.94883
FVR3D-2,27,26,19.8591,3.53099
FFVR,27,26,4.65678,3.3923
none,28,27,0,4.27803
FM2D,28,27,0.410646,3.13249
FM3D,28,27,15.88,4.27803
ICP,28,27,1.03512,3.13465
PCA,28,27,0.000659,3.54021
FVR,28,27,18.5974,3.28749
FVR3D,28,27,38.0969,3.33572
FVR3D-2,28,27,19.6491,3.19214
FFVR,28,27,4.69771,3.15457
none,29,28,0,4.00296
FM2D,29,28,0.45226,3.49016
FM3D,29,28,16.0626,4.00296
ICP,29,28,0.517684,3.48415
PCA,29,28,0.000797,4.32892
FVR,29,28,18.6481,5.22791
FVR3D,29,28,38.0836,6.56808
FVR3D-2,29,28,20.2109,3.50849
FFVR,29,28,4.57934,3.45577
none,30,29,0,5.09406
FM2D,30,29,0.411725,4.81162
FM3D,30,29,15.883,5.09406
ICP,30,29,1.20519,4.86448
PCA,30,29,0.000659,5.14262
FVR,30,29,18.774,4.82946
FVR3D,30,29,37.9183,4.85861
FVR3D-2,30,29,20.1592,5.16826
FFVR,30,29,4.67439,4.9528
none,31,30,0,4.15837
FM2D,31,30,0.403785,4.07117
FM3D,31,30,15.8651,4.15837
ICP,31,30,0.530892,3.46046
PCA,31,30,0.000659,4.33341
FVR,31,30,18.6173,3.9986
FVR3D,31,30,38.0843,3.76784
FVR3D-2,31,30,19.7395,3.8979
FFVR,31,30,4.56412,3.76722
none,32,31,0,4.7729
FM2D,32,31,0.386759,3.98787
FM3D,32,31,16.0628,4.7729
ICP,32,31,1.02412,4.05183
PCA,32,31,0.000659,4.0949
FVR,32,31,18.2883,4.00877
FVR3D,32,31,37.9213,6.33643
FVR3D-2,32,31,19.7862,3.8186
FFVR,32,31,4.64681,3.97841
none,33,32,0,4.0315
FM2D,33,32,0.369636,3.61878
FM3D,33,32,15.8918,4.0315
ICP,33,32,0.538999,3.2177
PCA,33,32,0.00066,3.4446
FVR,33,32,18.639,3.75006
FVR3D,33,32,37.7927,5.76003
FVR3D-2,33,32,19.5499,3.44776
FFVR,33,32,4.67349,4.68381
none,34,33,0,4.74913
FM2D,34,33,0.356778,3.70715
FM3D,34,33,15.9081,4.74913
ICP,34,33,0.895441,3.9582
PCA,34,33,0.000665,4.21686
FVR,34,33,18.6294,4.49783
FVR3D,34,33,38.1671,4.04447
FVR3D-2,34,33,19.8139,3.98393
FFVR,34,33,4.63933,4.00058
none,35,34,0,3.49539
FM2D,35,34,0.360094,3.93615
FM3D,35,34,15.8808,3.49539
ICP,35,34,0.846885,3.55481
PCA,35,34,0.000666,3.38074
FVR,35,34,18.8085,3.49539
FVR3D,35,34,42.6557,3.64235
FVR3D-2,35,34,20.0399,3.61231
FFVR,35,34,4.68369,3.44021
none,36,35,0,3.7141
FM2D,36,35,0.377932,3.53687
FM3D,36,35,15.9142,3.7141
ICP,36,35,0.53087,3.58347
PCA,36,35,0.000671,3.90895
FVR,36,35,18.6415,3.55108
FVR3D,36,35,41.9391,3.84205
FVR3D-2,36,35,19.7748,3.30143
FFVR,36,35,4.58771,3.51544
none,37,36,0,3.75051
FM2D,37,36,0.36628,3.42068
FM3D,37,36,15.9953,3.75051
ICP,37,36,0.883698,3.30938
PCA,37,36,0.000744,4.12879
FVR,37,36,18.6135,3.35931
FVR3D,37,36,38.0462,3.53941
FVR3D-2,37,36,19.9858,3.28817
FFVR,37,36,4.63003,3.57267
none,38,37,0,6.14702
FM2D,38,37,0.372614,5.83645
FM3D,38,37,15.8799,6.14702
ICP,38,37,0.708839,5.44147
PCA,38,37,0.000681,6.92611
FVR,38,37,18.6364,6.01387
FVR3D,38,37,38.0858,6.61646
FVR3D-2,38,37,19.9932,4.9809
FFVR,38,37,4.55754,6.17084
none,39,38,0,5.76935
FM2D,39,38,0.36547,5.97929
FM3D,39,38,15.8784,5.76935
ICP,39,38,0.700576,5.51019
PCA,39,38,0.000703,6.12277
FVR,39,38,18.3995,15070.4
FVR3D,39,38,37.9693,5.96661
FVR3D-2,39,38,20.4726,5.96917
FFVR,39,38,4.67502,5.775
none,40,39,0,3.55059
FM2D,40,39,0.371733,3.30627
FM3D,40,39,16.0977,3.55059
ICP,40,39,0.516343,3.22719
PCA,40,39,0.000673,3.39504
FVR,40,39,18.7009,4.23954
FVR3D,40,39,37.9013,3.94848
FVR3D-2,40,39,19.5774,3.14092
FFVR,40,39,4.69035,3.56898
none,41,40,0,3.30699
FM2D,41,40,0.36401,2.85261
FM3D,41,40,15.9164,3.30699
ICP,41,40,1.01807,2.67552
PCA,41,40,0.000666,3.60765
FVR,41,40,18.7331,2.96334
FVR3D,41,40,38.4056,3.74291
FVR3D-2,41,40,19.9029,2.70582
FFVR,41,40,4.70806,2.75407
none,42,41,0,3.24623
FM2D,42,41,0.36958,3.07106
FM3D,42,41,15.9199,3.24623
ICP,42,41,0.708115,3.036
PCA,42,41,0.000932,3.28596
FVR,42,41,18.6204,3.14054
FVR3D,42,41,37.9306,3.43495
FVR3D-2,42,41,19.8829,3.1542
FFVR,42,41,4.65663,3.24824
none,43,42,0,3.7591
FM2D,43,42,0.377607,3.41867
FM3D,43,42,15.8863,3.7591
ICP,43,42,0.528023,3.42789
PCA,43,42,0.000671,4.03174
FVR,43,42,18.7162,3.43471
FVR3D,43,42,37.9617,3.61572
FVR3D-2,43,42,19.8947,3.44523
FFVR,43,42,4.66299,3.42004
none,44,43,0,3.36185
FM2D,44,43,0.413347,3.25149
FM3D,44,43,15.8939,3.36185
ICP,44,43,0.671148,2.98163
PCA,44,43,0.000668,3.61123
FVR,44,43,18.5925,3.25572
FVR3D,44,43,37.998,4.22839
FVR3D-2,44,43,19.9244,3.02484
FFVR,44,43,4.66869,3.31206
none,45,44,0,3.75967
FM2D,45,44,0.395615,3.47156
FM3D,45,44,16.0574,3.75967
ICP,45,44,0.50251,3.2571
PCA,45,44,0.000665,3.82642
FVR,45,44,18.5055,3.60246
FVR3D,45,44,38.123,4.76374
FVR3D-2,45,44,19.9101,3.50714
FFVR,45,44,4.66939,3.47057
none,46,45,0,3.32035
FM2D,46,45,0.431396,3.56684
FM3D,46,45,15.89,3.32035
ICP,46,45,1.15019,2.78609
PCA,46,45,0.000657,3.25807
FVR,46,45,18.7847,3.80342
FVR3D,46,45,37.7309,3.00743
FVR3D-2,46,45,20.0031,2.6403
FFVR,46,45,4.65046,3.06439
none,47,46,0,3.8091
FM2D,47,46,0.404352,3.28977
FM3D,47,46,15.886,3.8091
ICP,47,46,0.858962,3.25446
PCA,47,46,0.000664,3.67857
FVR,47,46,18.623,3.61686
FVR3D,47,46,38.2973,3.43474
FVR3D-2,47,46,19.6936,3.1801
FFVR,47,46,4.68303,3.45697
none,48,47,0,3.82098
FM2D,48,47,0.413027,2.95585
FM3D,48,47,15.8894,3.82098
ICP,48,47,0.906978,2.97154
PCA,48,47,0.000669,3.40421
FVR,48,47,18.6593,4.15602
FVR3D,48,47,38.0173,3.18694
FVR3D-2,48,47,20.0599,3.02259
FFVR,48,47,4.67736,3.12486
none,49,48,0,3.73478
FM2D,49,48,0.416905,3.32319
FM3D,49,48,15.8798,3.73478
ICP,49,48,0.674724,3.33926
PCA,49,48,0.000669,3.57004
FVR,49,48,18.8868,3.41167
FVR3D,49,48,37.946,3.56706
FVR3D-2,49,48,20.0216,3.15465
FFVR,49,48,4.56892,3.433
none,50,49,0,4.20657
FM2D,50,49,0.42378,4.06014
FM3D,50,49,16.0874,4.20657
ICP,50,49,0.698858,3.60617
PCA,50,49,0.000676,4.02614
FVR,50,49,18.6643,4.03525
FVR3D,50,49,37.9785,3.7211
FVR3D-2,50,49,19.8785,3.91787
FFVR,50,49,4.66517,4.15816
none,51,50,0,4.60565
FM2D,51,50,0.426813,4.24892
FM3D,51,50,15.9103,4.60565
ICP,51,50,0.728684,4.1858
PCA,51,50,0.000662,4.41896
FVR,51,50,18.8193,4.33069
FVR3D,51,50,37.8987,4.22067
FVR3D-2,51,50,19.787,4.41153
FFVR,51,50,4.70958,4.30088
none,52,51,0,3.88248
FM2D,52,51,0.417322,3.87027
FM3D,52,51,15.8648,3.88248
ICP,52,51,0.524984,3.96642
PCA,52,51,0.000666,4.05629
FVR,52,51,18.6398,3.80468
FVR3D,52,51,37.8108,3.7758
FVR3D-2,52,51,19.8039,4.16025
FFVR,52,51,4.67952,3.94778
none,53,52,0,4.15397
FM2D,53,52,0.420287,3.9833
FM3D,53,52,15.9412,4.15397
ICP,53,52,0.513246,4.11853
PCA,53,52,0.000667,4.23352
FVR,53,52,18.6354,4.73344
FVR3D,53,52,37.7474,4.03257
FVR3D-2,53,52,19.8642,4.76307
FFVR,53,52,4.67618,4.12002
none,54,53,0,4.18805
FM2D,54,53,0.419205,3.63164
FM3D,54,53,15.906,4.18805
ICP,54,53,0.508537,3.57383
PCA,54,53,0.000667,3.93749
FVR,54,53,18.2973,5.69769
FVR3D,54,53,37.7796,3.68088
FVR3D-2,54,53,19.6849,3.60361
FFVR,54,53,4.60841,3.52392
none,55,54,0,3.79759
FM2D,55,54,0.416319,3.59688
FM3D,55,54,16.0576,3.79759
ICP,55,54,0.508981,3.23921
PCA,55,54,0.000674,3.62051
FVR,55,54,18.6223,4.3688
FVR3D,55,54,37.8909,3.37308
FVR3D-2,55,54,19.6241,3.16046
FFVR,55,54,4.62743,3.37519
none,56,55,0,3.99163
FM2D,56,55,0.415082,3.56988
FM3D,56,55,15.8699,3.99163
ICP,56,55,0.338483,3.90729
PCA,56,55,0.000668,3.95005
FVR,56,55,18.8322,3.96731
FVR3D,56,55,38.1069,5.05146
FVR3D-2,56,55,19.671,4.89332
FFVR,56,55,4.64027,3.81267
none,57,56,0,3.70862
FM2D,57,56,0.438647,3.32024
FM3D,57,56,15.8789,3.70862
ICP,57,56,0.523997,3.20863
PCA,57,56,0.000668,3.91373
FVR,57,56,18.3826,3.51051
FVR3D,57,56,37.9738,3.592
FVR3D-2,57,56,19.8177,3.16794
FFVR,57,56,4.65956,3.95489
none,58,57,0,3.68827
FM2D,58,57,0.44392,3.30608
FM3D,58,57,15.8983,3.68827
ICP,58,57,0.69453,3.18539
PCA,58,57,0.000663,3.52717
FVR,58,57,18.6701,4.77913
FVR3D,58,57,37.8555,4.89365
FVR3D-2,58,57,20.0402,3.35443
FFVR,58,57,4.66053,3.4648
none,59,58,0,4.33804
FM2D,59,58,0.482539,4.43295
FM3D,59,58,15.9006,4.33804
ICP,59,58,0.526449,4.10953
PCA,59,58,0.000692,4.84792
FVR,59,58,18.4089,5.08645
FVR3D,59,58,38.0507,5.78326
FVR3D-2,59,58,19.558,4.56579
FFVR,59,58,4.55235,4.81876
none,60,59,0,3.81623
FM2D,60,59,0.451724,3.84915
FM3D,60,59,16.0952,3.81623
ICP,60,59,0.504808,3.28933
PCA,60,59,0.000656,4.37609
FVR,60,59,18.6291,3.42044
FVR3D,60,59,37.8785,3.79076
FVR3D-2,60,59,19.7978,3.20593
FFVR,60,59,4.68823,3.78258
none,61,60,0,4.13181
FM2D,61,60,0.480138,3.62177
FM3D,61,60,15.8859,4.13181
ICP,61,60,0.677948,3.35925
PCA,61,60,0.000701,4.18595
FVR,61,60,18.7262,3.69192
FVR3D,61,60,37.6024,3.99706
FVR3D-2,61,60,19.7585,3.43571
FFVR,61,60,4.70233,4.04458
none,62,61,0,4.24481
FM2D,62,61,0.4551,3.93039
FM3D,62,61,15.874,4.24481
ICP,62,61,0.530271,3.71202
PCA,62,61,0.000658,4.03706
FVR,62,61,18.7,4.00335
FVR3D,62,61,38.3403,4.41826
FVR3D-2,62,61,19.8319,3.90863
FFVR,62,61,4.64815,4.00525
none,63,62,0,4.36617
FM2D,63,62,0.452477,3.52424
FM3D,63,62,15.9313,4.36617
ICP,63,62,1.04789,3.64928
PCA,63,62,0.000664,4.10592
FVR,63,62,18.6678,3.90682
FVR3D,63,62,37.9379,3.93877
FVR3D-2,63,62,19.7906,3.69081
FFVR,63,62,4.65568,3.74677
none,64,63,0,4.79775
FM2D,64,63,0.443615,3.97304
FM3D,64,63,15.9444,4.79775
ICP,64,63,0.698083,3.69482
PCA,64,63,0.00068,4.46283
FVR,64,63,18.4083,4.1193
FVR3D,64,63,37.9208,4.49561
FVR3D-2,64,63,20.009,3.78986
FFVR,64,63,4.69336,4.44803
none,65,64,0,4.56452
FM2D,65,64,0.458844,3.67106
FM3D,65,64,16.0345,4.56452
ICP,65,64,0.692581,3.90776
PCA,65,64,0.000663,4.47058
FVR,65,64,18.6251,3.78779
FVR3D,65,64,37.7395,3.77609
FVR3D-2,65,64,19.3565,3.8026
FFVR,65,64,4.58083,3.93114
none,66,65,0,5.47468
FM2D,66,65,0.457822,3.90923
FM3D,66,65,15.8783,5.47468
ICP,66,65,0.726808,4.09997
PCA,66,65,0.000662,4.94089
FVR,66,65,18.6901,4.22667
FVR3D,66,65,38.0619,4.0034
FVR3D-2,66,65,19.9645,3.91143
FFVR,66,65,4.64055,4.61296
none,67,66,0,4.65057
FM2D,67,66,0.457521,4.21214
FM3D,67,66,15.903,4.65057
ICP,67,66,0.698254,4.31785
PCA,67,66,0.000739,4.67156
FVR,67,66,18.7035,4.2663
FVR3D,67,66,38.1505,4.31042
FVR3D-2,67,66,19.8881,4.16627
FFVR,67,66,4.69388,4.4421
none,68,67,0,6.24818
FM2D,68,67,0.435197,5.97567
FM3D,68,67,15.9948,6.24818
ICP,68,67,0.536195,6.02717
PCA,68,67,0.000664,7.72283
FVR,68,67,18.3847,5.50309
FVR3D,68,67,37.7389,5.57138
FVR3D-2,68,67,19.5344,5.62602
FFVR,68,67,4.73035,6.12162
none,69,68,0,6.66497
FM2D,69,68,0.428883,5.35099
FM3D,69,68,15.8702,6.66497
ICP,69,68,0.708908,5.97472
PCA,69,68,0.000662,12.6216
FVR,69,68,18.6202,5.93127
FVR3D,69,68,38.0255,5.87036
FVR3D-2,69,68,19.8016,5.26248
FFVR,69,68,4.679,5.06945
none,70,69,0,7.89206
FM2D,70,69,0.512953,11.3486
FM3D,70,69,15.9676,7.89206
ICP,70,69,0.531425,7.30847
PCA,70,69,0.000662,5.63815
FVR,70,69,18.5315,5.66704
FVR3D,70,69,37.8603,5.6586
FVR3D-2,70,69,19.6078,6.56009
FFVR,70,69,4.69581,4.97491
none,71,70,0,4.54557
FM2D,71,70,0.455057,4.32197
FM3D,71,70,15.8688,4.54557
ICP,71,70,1.05181,4.67562
PCA,71,70,0.000659,5.05783
FVR,71,70,18.7019,4.31694
FVR3D,71,70,37.857,5.08518
FVR3D-2,71,70,20.0206,4.99248
FFVR,71,70,4.65843,4.78464
none,72,71,0,5.64063
FM2D,72,71,0.451736,4.07528
FM3D,72,71,15.8846,5.64063
ICP,72,71,0.542194,4.43659
PCA,72,71,0.000784,4.61352
FVR,72,71,18.6218,5.39446
FVR3D,72,71,38.0958,4.68627
FVR3D-2,72,71,19.8974,5.36276
FFVR,72,71,4.69739,5.18008
none,73,72,0,4.81589
FM2D,73,72,0.465802,4.46456
FM3D,73,72,16.0382,4.81589
ICP,73,72,0.501654,4.6511
PCA,73,72,0.000661,4.81854
FVR,73,72,18.6046,4.49851
FVR3D,73,72,37.9253,4.74471
FVR3D-2,73,72,19.6784,4.52469
FFVR,73,72,4.56713,4.97249
none,74,73,0,5.23675
FM2D,74,73,0.458542,4.55309
FM3D,74,73,15.8731,5.23675
ICP,74,73,0.496283,4.63117
PCA,74,73,0.000659,5.05418
FVR,74,73,18.4156,4.51299
FVR3D,74,73,37.9023,5.25355
FVR3D-2,74,73,19.6412,4.96302
FFVR,74,73,4.68858,4.51007
none,75,74,0,4.87945
FM2D,75,74,0.478594,4.64536
FM3D,75,74,15.917,4.87945
ICP,75,74,0.338818,4.8696
PCA,75,74,0.000671,5.02949
FVR,75,74,18.5484,4.50609
FVR3D,75,74,38.1338,5.01681
FVR3D-2,75,74,19.5203,4.66092
FFVR,75,74,4.69187,4.60891
none,76,75,0,4.68397
FM2D,76,75,0.48574,4.2125
FM3D,76,75,15.8845,4.68397
ICP,76,75,0.548524,4.49376
PCA,76,75,0.000767,5.63427
FVR,76,75,18.8767,4.29976
FVR3D,76,75,37.7232,4.53907
FVR3D-2,76,75,19.8822,4.48542
FFVR,76,75,4.6444,5.10048
none,77,76,0,5.38959
FM2D,77,76,0.482689,5.13828
FM3D,77,76,15.8914,5.38959
ICP,77,76,0.516583,5.00782
PCA,77,76,0.000656,5.36193
FVR,77,76,18.5214,5.04706
FVR3D,77,76,37.9831,5.27098
FVR3D-2,77,76,19.7813,5.27546
FFVR,77,76,4.66821,5.44244
none,78,77,0,5.12707
FM2D,78,77,0.490974,4.87728
FM3D,78,77,16.0768,5.12707
ICP,78,77,0.865956,5.04832
PCA,78,77,0.00066,5.45543
FVR,78,77,18.5005,9848.37
FVR3D,78,77,37.8771,5.90843
FVR3D-2,78,77,19.7481,5.37147
FFVR,78,77,4.6702,5.98622
none,79,78,0,5.8692
FM2D,79,78,0.480879,5.29542
FM3D,79,78,15.8852,5.8692
ICP,79,78,0.536639,5.50524
PCA,79,78,0.000685,5.99178
FVR,79,78,18.6612,5.24544
FVR3D,79,78,37.8752,5.89355
FVR3D-2,79,78,19.5363,5.74063
FFVR,79,78,4.72462,5.56144
none,80,79,0,5.07956
FM2D,80,79,0.50668,4.5766
FM3D,80,79,15.9258,5.07956
ICP,80,79,0.64171,4.63712
PCA,80,79,0.00071,5.32482
FVR,80,79,18.3497,5.39692
FVR3D,80,79,38.2573,5.67779
FVR3D-2,80,79,19.8259,6.3479
FFVR,80,79,4.65527,4.68561
none,81,80,0,6.74842
FM2D,81,80,0.503331,5.01329
FM3D,81,80,15.8832,6.74842
ICP,81,80,0.532995,4.99537
PCA,81,80,0.00066,5.07022
FVR,81,80,18.801,5.91084
FVR3D,81,80,37.896,5.94568
FVR3D-2,81,80,19.8332,5.14553
FFVR,81,80,4.67475,5.12707
none,82,81,0,5.75351
FM2D,82,81,0.529918,5.28865
FM3D,82,81,15.8853,5.75351
ICP,82,81,0.549932,5.76877
PCA,82,81,0.000659,5.26948
FVR,82,81,18.5464,4.98958
FVR3D,82,81,38.1089,8.04918
FVR3D-2,82,81,19.4515,5.4625
FFVR,82,81,4.56362,5.59046
none,83,82,0,4.84561
FM2D,83,82,0.494694,4.38869
FM3D,83,82,15.9761,4.84561
ICP,83,82,0.846664,4.23967
PCA,83,82,0.000659,4.43906
FVR,83,82,18.8989,4.1987
FVR3D,83,82,37.8718,5.17822
FVR3D-2,83,82,20.1794,4.02243
FFVR,83,82,4.55386,4.53267
none,84,83,0,4.86702
FM2D,84,83,0.485722,4.51552
FM3D,84,83,15.8817,4.86702
ICP,84,83,0.508691,4.75165
PCA,84,83,0.00066,5.14164
FVR,84,83,18.3098,5.83709
FVR3D,84,83,37.9656,4.9769
FVR3D-2,84,83,19.5737,4.76999
FFVR,84,83,4.69144,4.3319
none,85,84,0,6.13492
FM2D,85,84,0.483271,5.35175
FM3D,85,84,15.9033,6.13492
