alg,frame1,frame2,seconds,hd
FVR3D,13,12,37.7003,9.68211
FVR3D,14,13,37.5736,4.99332
FVR3D,15,14,37.552,12.8544
FVR3D,16,15,37.5509,4.79493
FVR3D,17,16,37.5442,4.1912
FVR3D,18,17,38.3766,15.5918
FVR3D,19,18,37.8373,813.819
FVR3D,20,19,37.5949,8.99116
FVR3D,21,20,37.7542,20.2413
FVR3D,22,21,37.6462,7.30418
FVR3D,23,22,37.7033,7.504
FVR3D,24,23,37.8362,8.01668
FVR3D,25,24,38.0778,23.6227
FVR3D,26,25,37.643,14.2325
FVR3D,27,26,37.6831,14.5111
FVR3D,28,27,37.6569,17.9285
FVR3D,29,28,37.6295,4.28521
FVR3D-2,5,4,30.3765,5.26888
FVR3D-2,6,5,37.5564,3.24431
FVR3D-2,7,6,45.5324,3.0668
FVR3D-2,8,7,45.0036,3.90125
FVR3D-2,9,8,44.8891,3.71859
FVR3D-2,10,9,42.1655,4.05444
FVR3D-2,11,10,37.2675,3.82674
FVR3D-2,12,11,42.0789,4.92985
FVR3D-2,13,12,30.0125,3.97619
FVR3D-2,14,13,37.1278,4.87153
FVR3D-2,15,14,62.4789,4.33157
FVR3D-2,16,15,38.239,4.69971
FVR3D-2,17,16,49.5107,3.83168
FVR3D-2,18,17,37.7422,7.81159
FVR3D-2,19,18,79.6074,5082.4
FVR3D-2,20,19,52.0635,3.97846
FVR3D-2,21,20,81.9505,3.41772
FVR3D-2,22,21,37.507,3.7964
FVR3D-2,23,22,48.4405,3.40858
FVR3D-2,24,23,40.3127,4.58477
FVR3D-2,25,24,44.133,3.97336
FVR3D-2,26,25,41.0616,3.29088
FVR3D-2,27,26,26.5441,7.28486
FVR3D-2,28,27,30.3079,16.7304
FVR3D-2,29,28,32.9443,3.00267
FFVR,5,4,4.62107,6.22029
FFVR,6,5,4.63382,3.29766
FFVR,7,6,4.6339,3.15463
FFVR,8,7,4.65512,5.68535
FFVR,9,8,4.67292,3.5885
FFVR,10,9,4.65386,3.88433
FFVR,11,10,4.62315,4.12899
FFVR,12,11,4.63605,7.17557
FFVR,13,12,4.62448,4.72855
FFVR,14,13,4.62925,5.23907
FFVR,15,14,4.67587,4.91519
FFVR,16,15,4.65504,6.04864
FFVR,17,16,4.67287,5.23964
FFVR,18,17,4.63351,8.64538
