alg,frame1,frame2,seconds,hd
FVR3D,13,12,38.9373,0.307976
FVR3D,14,13,38.9901,0.616241
FVR3D,15,14,39.1681,1.64225
FVR3D,16,15,39.1554,0.779254
FVR3D,17,16,39.2702,0.979727
FVR3D,18,17,61.4085,1.21552
FVR3D,19,18,38.6582,0.671715
FVR3D,20,19,39.4325,1.29707
FVR3D,21,20,40.0091,1.06676
FVR3D,22,21,40.1177,0.786321
FVR3D,23,22,39.676,1.21531
FVR3D,24,23,37.8834,1.23992
FVR3D,25,24,39.0684,1.81079
FVR3D,26,25,39.6484,0.299472
FVR3D,27,26,37.7992,0.974631
FVR3D,28,27,37.4778,0.604048
FVR3D,29,28,37.6613,0.812593
FVR3D-2,5,4,23.6277,1.59841
FVR3D-2,6,5,28.5661,0.197585
FVR3D-2,7,6,23.6047,0.876629
FVR3D-2,8,7,28.4035,0.544963
FVR3D-2,9,8,23.6945,1.92093
FVR3D-2,10,9,23.6206,1.53646
FVR3D-2,11,10,28.452,1.23664
FVR3D-2,12,11,28.9177,0.55146
FVR3D-2,13,12,28.3516,0.734312
FVR3D-2,14,13,23.673,0.801832
FVR3D-2,15,14,28.7825,2.07209
FVR3D-2,16,15,23.7542,1.13199
FVR3D-2,17,16,29.0084,0.716427
FVR3D-2,18,17,23.8171,0.86532
FVR3D-2,19,18,23.5313,0.44351
FVR3D-2,20,19,24.6548,0.895107
FVR3D-2,21,20,29.7446,0.8208
FVR3D-2,22,21,29.9402,1.70988
FVR3D-2,23,22,24.3567,1.09453
FVR3D-2,24,23,24.1955,0.827991
FVR3D-2,25,24,23.7084,2.16209
FVR3D-2,26,25,23.7449,0.360397
FVR3D-2,27,26,23.5096,0.731651
FVR3D-2,28,27,28.6487,0.467192
FVR3D-2,29,28,23.8638,0.636312
FFVR,5,4,4.85647,0.679753
FFVR,6,5,4.621,0.26322
FFVR,7,6,4.60666,0.600705
FFVR,8,7,4.60135,0.420862
FFVR,9,8,4.6116,1.8542
FFVR,10,9,4.61253,0.342879
FFVR,11,10,4.62164,0.640063
FFVR,12,11,4.60999,0.559182
FFVR,13,12,4.63593,0.149125
FFVR,14,13,4.62307,0.214862
FFVR,15,14,4.59741,0.299131
FFVR,16,15,4.60457,1.0009
FFVR,17,16,4.61689,0.271735
FFVR,18,17,4.61478,0.292217
FFVR,19,18,4.61599,0.19745
FFVR,20,19,4.60158,0.611598
FFVR,21,20,4.61453,2.37508
FFVR,22,21,4.65291,0.395185
FFVR,23,22,4.61877,0.270719
FFVR,24,23,4.61041,0.406267
FFVR,25,24,4.6621,4.54983
FFVR,26,25,4.62094,0.145518
FFVR,27,26,4.66635,0.302517
FFVR,28,27,4.64597,3.95195
FFVR,29,28,4.63911,0.141975
