alg,frame1,frame2,seconds,hd
FVR3D,15,14,37.4412,1000.4
FVR3D,16,15,37.6219,907.557
FVR3D,17,16,37.4619,46.0315
FVR3D,18,17,38.3725,825.969
FVR3D,19,18,37.4364,30.6213
FVR3D,20,19,37.4466,859.886
FVR3D,21,20,37.5582,2212.91
FVR3D,22,21,37.4405,105.474
FVR3D,23,22,37.4587,1404.74
FVR3D,24,23,37.4325,108.412
FVR3D,25,24,37.382,70.3519
FVR3D,26,25,37.6322,2387.02
FVR3D,27,26,37.5763,2393.69
FVR3D,28,27,37.4335,5429.23
FVR3D,29,28,37.5718,1405.32
FVR3D-2,5,4,30.3104,6.59696
FVR3D-2,6,5,36.5131,6.6876
FVR3D-2,7,6,32.7677,3.45188
FVR3D-2,8,7,35.3849,3.7226
FVR3D-2,9,8,35.6705,258.197
FVR3D-2,10,9,45.7031,6.96331
FVR3D-2,11,10,28.2153,70.8576
FVR3D-2,12,11,37.0708,8.25541
FVR3D-2,13,12,39.1874,9.82976
FVR3D-2,14,13,45.952,11.011
FVR3D-2,15,14,37.9974,1393.56
FVR3D-2,16,15,57.44,7.63804
FVR3D-2,17,16,39.8707,8.36226
FVR3D-2,18,17,49.0109,2343.3
FVR3D-2,19,18,50.7775,6.57767
FVR3D-2,20,19,36.5296,39.1582
FVR3D-2,21,20,58.5335,26.5565
FVR3D-2,22,21,38.1167,56.5655
FVR3D-2,23,22,35.0422,48.8812
FVR3D-2,24,23,47.6327,85.1398
FVR3D-2,25,24,44.2659,56.8189
FVR3D-2,26,25,67.8925,2206.14
FVR3D-2,27,26,32.7556,2479.61
FVR3D-2,28,27,45.1015,2907.37
FVR3D-2,29,28,41.1375,2432.22
FFVR,5,4,4.59504,9.37791
FFVR,6,5,4.59792,7.35838
FFVR,7,6,4.59564,5.15099
FFVR,8,7,4.60407,3.52412
FFVR,9,8,4.58617,11.4803
FFVR,10,9,4.58219,8.78611
FFVR,11,10,4.58269,71.1378
FFVR,12,11,4.5878,9.51027
FFVR,13,12,4.5929,10.5209
FFVR,14,13,4.58666,11.9165
FFVR,15,14,4.5839,65.9154
FFVR,16,15,4.58631,13.6266
FFVR,17,16,4.67089,57.6382
FFVR,18,17,4.63338,59.8118
FFVR,19,18,4.58569,7.5277
FFVR,20,19,4.58689,23.7248
FFVR,21,20,4.62749,37.5659
FFVR,22,21,4.64566,78.5602
FFVR,23,22,4.65277,94.6289
FFVR,24,23,4.68094,244.158
FFVR,25,24,4.62624,97.9809
FFVR,26,25,4.59122,57.3061
FFVR,27,26,4.59571,60.3451
FFVR,28,27,4.58593,99.8159
FFVR,29,28,4.60338,56.0806
