alg,frame1,frame2,seconds,hd
FVR3D-2,10,9,68.852,3.65794
FVR3D-2,11,10,66.7884,12.0522
FVR3D-2,12,11,73.3101,51.7706
FVR3D-2,13,12,79.9336,10.0607
FVR3D-2,14,13,67.0533,12.3454
FVR3D-2,15,14,71.8454,27.5763
FVR3D-2,16,15,69.54,14.7887
FVR3D-2,17,16,69.5122,21.9876
FVR3D-2,18,17,74.9626,9.61086
FVR3D-2,19,18,91.0257,13.6515
FVR3D-2,20,19,72.969,37.8959
FVR3D-2,21,20,76.5657,604.836
FVR3D-2,22,21,70.8544,71.8715
FVR3D-2,23,22,91.5011,199.204
FVR3D-2,24,23,80.6614,343.98
FVR3D-2,25,24,83.135,31.5444
FVR3D-2,26,25,81.7753,322.643
FVR3D-2,27,26,75.3193,19.3964
FVR3D-2,28,27,74.8407,395.2
FVR3D-2,29,28,89.522,59.4991
FFVR,5,4,14.0786,2.65714
FFVR,6,5,14.085,333.61
FFVR,7,6,14.1213,4.17713
FFVR,8,7,14.1165,23.9651
FFVR,9,8,14.1159,37.9962
FFVR,10,9,14.1104,3.45159
FFVR,11,10,14.1101,12.8387
FFVR,12,11,14.0795,70.6592
FFVR,13,12,14.0918,53.8869
FFVR,14,13,14.7379,645.964
FFVR,15,14,14.124,25.4102
FFVR,16,15,14.0965,14.1836
FFVR,17,16,14.1559,31.9236
FFVR,18,17,14.1159,8.03464
FFVR,19,18,14.0935,9.3639
FFVR,20,19,14.1399,7.44971
FFVR,21,20,14.1976,13.9563
FFVR,22,21,14.254,8.85773
FFVR,23,22,14.253,22.4332
FFVR,24,23,14.3928,14.3357
FFVR,25,24,14.183,16.4687
FFVR,26,25,14.3375,4.02762
FFVR,27,26,14.2383,27.5042
FFVR,28,27,14.2582,170.28
FFVR,29,28,14.193,35.6572
FVR,5,4,12.7253,2.8368
FVR,6,5,2.25791,8.15678
FVR,7,6,2.21104,2.86785
FVR,8,7,1.73689,27.9804
FVR,9,8,1.69094,32.0503
FVR,10,9,2.33807,2.92416
FVR,11,10,1.70996,10.6316
FVR,12,11,1.71352,32.0078
FVR,13,12,1.72608,2.84763
FVR,14,13,1.7075,6.61391
FVR,15,14,1.71983,23.8991
FVR,16,15,2.16625,12.1766
FVR,17,16,2.18086,27.4619
FVR,18,17,2.21129,7.75758
FVR,19,18,2.17012,9.2934
FVR,20,19,2.18249,4.01853
FVR,21,20,2.1798,13.6164
FVR,22,21,2.19099,6.1664
FVR,23,22,2.1769,17.4197
FVR,24,23,2.19102,7.39304
FVR,25,24,2.16155,11.0213
FVR,26,25,2.1558,3.36639
FVR,27,26,2.18605,2.65861
FVR,28,27,2.15032,7.03093
FVR,29,28,2.16315,49.5642
FVR3D,5,4,5.52673,3.72274
FVR3D,6,5,5.13897,11.0358
FVR3D,7,6,5.70179,14.2508
FVR3D,8,7,5.69794,27.6746
FVR3D,9,8,5.56884,33.9124
FVR3D,10,9,5.62632,3.64649
FVR3D,11,10,5.69458,11.7163
FVR3D,12,11,5.69594,75.5662
FVR3D,13,12,5.808,31.8921
FVR3D,14,13,5.14039,374.609
FVR3D,15,14,5.67986,170.298
FVR3D,16,15,5.62735,14.3251
FVR3D,17,16,5.70196,39.2891
FVR3D,18,17,5.69447,12.0493
FVR3D,19,18,5.62678,2422.03
FVR3D,20,19,5.66893,98.9828
FVR3D,21,20,5.68857,2016.55
FVR3D,22,21,5.70668,679.88
FVR3D,23,22,5.66174,6845.39
FVR3D,24,23,5.64115,2774.65
FVR3D,25,24,5.62902,677.662
FVR3D,26,25,5.7362,3595.19
FVR3D,27,26,5.67443,927.282
FVR3D,28,27,5.76742,17.9989
FVR3D,29,28,5.67205,683.693
FVR3D-2,5,4,17.8382,2.69377
FVR3D-2,6,5,50.499,13.8485
FVR3D-2,7,6,56.5859,3.91081
FVR3D-2,8,7,31.4524,21.1591
FVR3D-2,9,8,73.9263,23.7485
FVR3D-2,10,9,23.8979,3.56535
FVR3D-2,11,10,17.0526,13.2866
FVR3D-2,12,11,50.5411,39.4567
FVR3D-2,13,12,25.3696,7.70463
FVR3D-2,14,13,24.7102,142.142
FVR3D-2,15,14,41.3796,76.8211
FVR3D-2,16,15,19.2202,13.8317
FVR3D-2,17,16,34.5434,27.9678
FVR3D-2,18,17,37.0129,8.78498
FVR3D-2,19,18,71.3336,947.674
FVR3D-2,20,19,52.7522,8.23432
FVR3D-2,21,20,56.7495,998.304
FVR3D-2,22,21,28.4369,2182.06
FVR3D-2,23,22,49.8126,3874.13
FVR3D-2,24,23,41.9862,3417.4
FVR3D-2,25,24,33.1163,34.8835
FVR3D-2,26,25,36.2592,828.419
FVR3D-2,27,26,58.2186,369.585
FVR3D-2,28,27,33.8129,10.2781
FVR3D-2,29,28,56.5353,67.7358
