alg,frame1,frame2,seconds,hd
FM2D,43,42,0.564849,3.89752
FM2D,44,43,0.633577,3.72801
FM2D,45,44,0.604535,4.52779
FM2D,46,45,0.560824,3.77379
FM2D,47,46,0.629448,3.77265
FM2D,48,47,0.579976,4.00467
FM2D,49,48,0.599236,4.41444
FM2D,50,49,0.674246,3.67369
FM2D,51,50,0.613717,5.03909
FM2D,52,51,0.596234,4.41456
FM2D,53,52,0.660349,4.34392
FM2D,54,53,0.666698,4.49073
FM2D,55,54,0.628645,4.95807
FM2D,56,55,0.656734,5.025
FM2D,57,56,0.746527,5.2018
FM2D,58,57,0.650767,4.10134
FM2D,59,58,0.64146,4.63426
FM2D,60,59,0.696236,4.3359
FM2D,61,60,0.749428,4.96479
FM2D,62,61,0.637261,3.78297
FM2D,63,62,0.607547,3.96241
FM2D,64,63,0.690491,4.22055
FM2D,65,64,0.672762,3.55722
FM2D,66,65,0.61142,3.98941
FM2D,67,66,0.600545,3.74561
FM2D,68,67,0.678551,3.89032
FM2D,69,68,0.641507,3.52318
FM2D,70,69,0.597664,3.62179
FM2D,71,70,0.65213,3.64637
FM2D,72,71,0.687413,3.71792
FM2D,73,72,0.616593,3.04143
FM2D,74,73,0.605222,3.15844
FM2D,75,74,0.694758,3.42206
FM2D,76,75,0.66938,3.36306
FM2D,77,76,0.610418,4.90144
FM2D,78,77,0.657941,3.44023
FM2D,79,78,0.744303,3.31
FM2D,80,79,0.652943,3.15723
FM2D,81,80,0.635066,3.52829
FM2D,82,81,0.6874,3.9997
FM2D,83,82,0.727117,3.59615
FM2D,84,83,0.61201,6.17017
FM2D,85,84,0.603549,3.34374
FM2D,86,85,0.67578,3.19353
FM2D,87,86,0.624768,3.25865
FM2D,88,87,0.565164,3.00859
FM2D,89,88,0.640504,3.32213
FM2D,90,89,0.588545,3.29259
FM2D,91,90,0.540204,3.25906
FM2D,92,91,0.635981,4.18042
FM2D,93,92,0.549075,3.56017
FM2D,94,93,0.513767,3.88313
FM2D,95,94,0.604883,4.93308
FM2D,96,95,0.505765,5.97382
FM2D,97,96,0.483275,5.52998
FM2D,98,97,0.523849,3.18284
FM2D,99,98,0.449301,4.09378
FM2D,100,99,0.550029,7.94985
FM2D,100,99,0.533463,8.52299
FM2D,101,100,0.489813,3.86294
FM2D,102,101,0.511973,3.84313
FM2D,103,102,0.492656,3.34877
FM2D,104,103,0.455874,3.71335
FM2D,105,104,0.526056,12.0699
FM2D,106,105,0.466247,3.11286
FM2D,107,106,0.445675,2.69143
FM2D,108,107,0.476213,3.06977
FM2D,109,108,0.418022,2.89733
FM2D,110,109,0.488208,2.95574
FM2D,111,110,0.418264,2.93739
FM2D,112,111,0.417902,3.36271
FM2D,113,112,0.456639,3.34154
FM2D,114,113,0.415535,3.75286
FM2D,115,114,0.425454,4.08003
FM2D,116,115,0.369708,3.63327
