alg,frame1,frame2,seconds,hd
ICP,12,11,12.958,0.553332
ICP,13,12,18.3755,0.323934
ICP,14,13,18.2427,0.284924
ICP,15,14,26.3272,0.287631
ICP,16,15,17.4671,0.262859
ICP,17,16,13.8527,0.824925
ICP,18,17,21.6409,0.279857
ICP,19,18,20.5654,0.295649
ICP,20,19,17.0299,0.309569
ICP,21,20,21.0892,0.307457
ICP,22,21,17.2113,0.346337
ICP,23,22,9.08675,2.75947
ICP,24,23,22.2049,0.444447
ICP,25,24,18.7848,0.654124
ICP,26,25,14.4082,2.43028
ICP,27,26,9.30895,1.8219
ICP,28,27,13.667,1.54335
ICP,29,28,24.1428,0.767749
FVR3D,5,4,38.1451,0.368971
FVR3D,6,5,37.6648,0.58376
FVR3D,7,6,37.8419,1.26202
FVR3D,8,7,38.0071,1.10795
FVR3D,9,8,38.9155,0.490213
FVR3D,10,9,40.0533,2.17905
FVR3D,11,10,39.7505,7.1342
FVR3D,12,11,38.8508,0.713634
FVR3D,13,12,38.199,0.345713
FVR3D,14,13,38.3687,0.970165
FVR3D,15,14,38.2035,0.250679
FVR3D,16,15,38.1364,7.95746
FVR3D,17,16,38.4023,132.741
FVR3D,18,17,38.776,1.27515
FVR3D,19,18,38.9474,0.802778
FVR3D,20,19,38.6514,0.891479
FVR3D,21,20,38.6031,0.474139
FVR3D,22,21,38.6711,0.933828
FVR3D,23,22,38.606,2.87083
FVR3D,24,23,38.5873,1.19676
FVR3D,25,24,39.2208,51.6952
FVR3D,26,25,38.7301,0.859893
FVR3D,27,26,38.5282,1.79904
FVR3D,28,27,38.6565,1.51575
FVR3D,29,28,38.3802,2.09914
FVR3D-2,5,4,23.7403,0.435531
FVR3D-2,6,5,23.3682,0.768038
FVR3D-2,7,6,28.0555,1.39249
FVR3D-2,8,7,23.2902,0.49036
FVR3D-2,9,8,23.3122,0.460915
FVR3D-2,10,9,23.3212,0.495735
FVR3D-2,11,10,37.9536,2.21292
FVR3D-2,12,11,23.8006,1.03035
FVR3D-2,13,12,24.0905,0.833106
FVR3D-2,14,13,29.0112,0.655716
FVR3D-2,15,14,23.5813,0.248487
FVR3D-2,16,15,28.5786,0.560566
