alg,frame1,frame2,seconds,hd
FVR3D,13,12,37.4722,5.21561
FVR3D,14,13,37.4255,7.7737
FVR3D,15,14,37.3987,47.2659
FVR3D,16,15,37.4137,31.6802
FVR3D,17,16,37.4632,6.37142
FVR3D,18,17,37.4629,4.17803
FVR3D,19,18,37.4159,8.41812
FVR3D,20,19,42.8307,26.608
FVR3D,21,20,37.4374,32.6749
FVR3D,22,21,37.432,6.57489
FVR3D,23,22,37.3961,22.3425
FVR3D,24,23,37.4041,32.9679
FVR3D,25,24,37.3967,22.958
FVR3D,26,25,37.3988,11.0319
FVR3D,27,26,37.419,12.5274
FVR3D,28,27,37.507,14.0998
FVR3D,29,28,37.3987,4.49645
FVR3D-2,5,4,41.3162,2.90178
FVR3D-2,6,5,45.7807,1.96638
FVR3D-2,7,6,45.782,2.86612
FVR3D-2,8,7,36.8393,1.67261
FVR3D-2,9,8,49.1916,3.25323
FVR3D-2,10,9,41.4935,4.35258
FVR3D-2,11,10,54.0006,3.2843
FVR3D-2,12,11,36.2968,2.13003
FVR3D-2,13,12,59.5016,2.37631
FVR3D-2,14,13,37.2873,4.46073
FVR3D-2,15,14,53.5456,40.4584
FVR3D-2,16,15,48.3486,25.3243
FVR3D-2,17,16,46.3085,2.20175
FVR3D-2,18,17,59.7866,3.66014
FVR3D-2,19,18,78.4523,4.82192
FVR3D-2,20,19,48.5039,23.213
FVR3D-2,21,20,42.9195,24.6099
FVR3D-2,22,21,65.6678,3.91042
FVR3D-2,23,22,53.2208,16.728
FVR3D-2,24,23,38.2863,24.6407
FVR3D-2,25,24,38.5602,15.3409
FVR3D-2,26,25,66.5538,6.49186
FVR3D-2,27,26,65.8188,8.81167
FVR3D-2,28,27,58.4074,9.82648
FVR3D-2,29,28,42.4062,2.58351
FFVR,5,4,4.58629,3.45047
FFVR,6,5,4.62255,5.87302
FFVR,7,6,4.59573,2.9885
FFVR,8,7,4.59131,1.80578
FFVR,9,8,4.60479,2.80577
FFVR,10,9,4.61097,5.83767
FFVR,11,10,4.59467,4.03364
FFVR,12,11,4.59499,12.7403
FFVR,13,12,4.59074,4.02891
FFVR,14,13,4.62058,184.423
FFVR,15,14,4.60953,49.3004
FFVR,16,15,4.59998,33.0609
FFVR,17,16,4.59145,4.49706
FFVR,18,17,4.5847,26.8621
FFVR,19,18,4.59432,18.6154
FFVR,20,19,4.58566,30.2283
FFVR,21,20,4.59251,41.0853
FFVR,22,21,4.58574,9.28737
FFVR,23,22,4.58774,31.2282
FFVR,24,23,4.59157,41.3083
FFVR,25,24,4.58436,32.0228
FFVR,26,25,4.60643,17.1145
FFVR,27,26,4.5907,13.9539
FFVR,28,27,4.5921,15.9245
FFVR,29,28,4.58592,5.11496
