alg,frame1,frame2,seconds,hd
FVR3D,14,13,37.6339,4.11121
FVR3D,15,14,37.7696,41.2288
FVR3D,16,15,37.6752,105.354
FVR3D,17,16,37.6848,160.834
FVR3D,18,17,37.8868,491.06
FVR3D,19,18,37.7196,774.618
FVR3D,20,19,37.5954,42.5559
FVR3D,21,20,37.7083,267.714
FVR3D,22,21,37.6431,58.608
FVR3D,23,22,37.5897,66.0892
FVR3D,24,23,37.6316,73.7455
FVR3D,25,24,37.6604,36.7736
FVR3D,26,25,37.6793,43.221
FVR3D,27,26,37.6227,3.95127
FVR3D,28,27,37.6651,32.8914
FVR3D,29,28,37.8399,45.2081
FVR3D-2,5,4,34.4707,786.723
FVR3D-2,6,5,42.241,1464.56
FVR3D-2,7,6,29.7319,5.86085
FVR3D-2,8,7,41.6686,22.3497
FVR3D-2,9,8,36.7533,2.09674
FVR3D-2,10,9,33.9798,5.44657
FVR3D-2,11,10,48.6598,28.1484
FVR3D-2,12,11,40.8681,66.5337
FVR3D-2,13,12,27.9491,44.9404
FVR3D-2,14,13,43.8402,2.89984
FVR3D-2,15,14,45.6575,41.5218
FVR3D-2,16,15,38.4622,79.1569
FVR3D-2,17,16,58.0241,27.2348
FVR3D-2,18,17,48.9602,540.638
FVR3D-2,19,18,43.8404,329.903
FVR3D-2,20,19,38.6653,45.8284
FVR3D-2,21,20,33.8755,223.685
FVR3D-2,22,21,38.8009,37.4756
FVR3D-2,23,22,48.1964,23.7586
FVR3D-2,24,23,52.1365,56.9177
FVR3D-2,25,24,33.8056,36.7548
FVR3D-2,26,25,56.4422,8.38229
FVR3D-2,27,26,42.4351,2.91081
FVR3D-2,28,27,39.1544,30.5779
FVR3D-2,29,28,29.2455,40.8903
FFVR,5,4,4.65243,68.0695
FFVR,6,5,4.68274,8.80499
FFVR,7,6,4.74157,64.6675
FFVR,8,7,4.64867,53.1974
FFVR,9,8,4.63914,6.08275
FFVR,10,9,4.61208,4.66423
FFVR,11,10,4.62055,29.2339
FFVR,12,11,4.66361,60.4829
FFVR,13,12,4.75168,41.7107
FFVR,14,13,4.69531,16.9004
FFVR,15,14,4.69288,31.4592
FFVR,16,15,4.667,88.4289
FFVR,17,16,4.63625,28.9259
FFVR,18,17,4.64667,19.6928
FFVR,19,18,4.76254,622.646
FFVR,20,19,4.63916,47.7481
FFVR,21,20,4.63449,23.7749
FFVR,22,21,4.62562,46.3576
FFVR,23,22,4.62972,36.9972
FFVR,24,23,4.63503,85.1545
FFVR,25,24,4.67847,20.4312
FFVR,26,25,4.65963,10.5087
FFVR,27,26,4.64919,19.3594
FFVR,28,27,4.64163,119.688
FFVR,29,28,4.6755,52.0537
