alg,frame1,frame2,seconds,hd
FVR3D,14,13,38.2313,23.5615
FVR3D,15,14,39.4842,5123.89
FVR3D,16,15,38.8968,5127.18
FVR3D,17,16,38.9638,1870.99
FVR3D,18,17,39.0728,13.1595
FVR3D,19,18,38.9774,7.44313
FVR3D,20,19,39.8724,2139.07
FVR3D,21,20,40.7029,3966.91
FVR3D,22,21,39.585,31.7222
FVR3D,23,22,40.1517,2417.35
FVR3D,24,23,39.6703,68.4899
FVR3D,25,24,40.0355,398.498
FVR3D,26,25,39.6052,105.647
FVR3D,27,26,40.0818,508.868
FVR3D,28,27,39.9628,1853.63
FVR3D,29,28,39.5902,1523.16
FVR3D-2,5,4,42.4735,1.7036
FVR3D-2,6,5,46.8715,1.78402
FVR3D-2,7,6,38.3798,1.61936
FVR3D-2,8,7,56.8219,7.99481
FVR3D-2,9,8,39.8731,2.52663
FVR3D-2,10,9,45.5569,6.51128
FVR3D-2,11,10,55.5559,3.73156
FVR3D-2,12,11,39.3802,2.58801
FVR3D-2,13,12,51.2938,2.90527
FVR3D-2,14,13,43.2011,8.1628
FVR3D-2,15,14,60.5853,2363.09
FVR3D-2,16,15,56.1424,1992.77
FVR3D-2,17,16,46.9007,2062.38
FVR3D-2,18,17,39.8382,4.42336
FVR3D-2,19,18,54.7784,4.62307
FVR3D-2,20,19,63.7293,1754.35
FVR3D-2,21,20,36.2832,6430.69
FVR3D-2,22,21,39.6156,8.07295
FVR3D-2,23,22,32.0775,1701.48
FVR3D-2,24,23,39.6363,67.4015
FVR3D-2,25,24,48.8517,133.799
FVR3D-2,26,25,35.3557,43.2598
FVR3D-2,27,26,40.2443,22.494
FVR3D-2,28,27,40.8858,1217.78
FVR3D-2,29,28,49.8241,4010.89
FFVR,5,4,4.61615,1.95402
FFVR,6,5,4.6764,2.12434
FFVR,7,6,4.60638,1.96186
FFVR,8,7,4.60367,9.0377
FFVR,9,8,4.59921,5.48254
FFVR,10,9,4.60683,17.4439
FFVR,11,10,4.60478,3.71367
FFVR,12,11,4.6196,3.66203
FFVR,13,12,4.60543,2.99938
FFVR,14,13,4.60011,8.28214
FFVR,15,14,4.60912,5.7723
FFVR,16,15,4.60056,4.26253
FFVR,17,16,4.58885,17.8043
FFVR,18,17,4.58771,5.36694
FFVR,19,18,4.59115,5.33627
FFVR,20,19,4.59889,7.72032
FFVR,21,20,4.59149,7.08468
FFVR,22,21,4.59515,11.927
FFVR,23,22,4.59734,59.2248
FFVR,24,23,4.59408,66.6231
FFVR,25,24,4.59157,103.971
FFVR,26,25,4.5932,48.5145
FFVR,27,26,4.59903,12.474
FFVR,28,27,4.60835,4.50866
FFVR,29,28,4.59008,40.0689
