alg,frame1,frame2,seconds,hd
none,1,0,0,5.32903
none,2,1,0,5.97362
none,3,2,0,5.9626
none,4,3,0,4.45901
none,5,4,0,6.01241
none,6,5,0,5.223
none,7,6,0,5.85845
none,8,7,0,5.53915
none,9,8,0,5.73791
none,10,9,0,6.35182
none,11,10,0,6.26289
none,12,11,0,5.95366
none,13,12,0,7.57157
none,14,13,0,4.69384
none,15,14,0,5.28916
none,16,15,0,5.52503
none,17,16,0,5.68119
none,18,17,0,5.18561
none,19,18,0,4.46557
none,20,19,0,4.69492
none,21,20,0,4.84667
none,22,21,0,6.02212
none,23,22,0,5.24928
none,24,23,0,5.10571
none,25,24,0,5.57889
none,26,25,0,6.39434
none,27,26,0,4.99883
none,28,27,0,5.75846
none,29,28,0,6.04005
none,30,29,0,6.49351
none,31,30,0,5.51542
none,32,31,0,6.27929
none,33,32,0,5.13485
none,34,33,0,4.80755
none,35,34,0,5.01504
none,36,35,0,4.76126
none,37,36,0,4.30606
none,38,37,0,4.57233
none,39,38,0,5.09242
none,40,39,0,5.47334
none,41,40,0,5.25108
none,42,41,0,4.71714
none,43,42,0,4.54926
none,44,43,0,5.22595
none,45,44,0,4.71628
none,46,45,0,4.60187
none,47,46,0,5.89439
none,48,47,0,5.25778
none,49,48,0,5.51877
none,50,49,0,7.26026
none,51,50,0,5.52471
none,52,51,0,6.07105
none,53,52,0,5.04443
none,54,53,0,6.50673
none,55,54,0,6.14761
none,56,55,0,5.31607
none,57,56,0,6.09901
none,58,57,0,4.60244
none,59,58,0,5.17665
none,60,59,0,4.78563
none,61,60,0,4.95045
none,62,61,0,5.91119
none,63,62,0,4.89243
none,64,63,0,4.57614
none,65,64,0,5.58605
none,66,65,0,6.23233
none,67,66,0,5.81801
none,68,67,0,7.43107
none,69,68,0,7.10498
none,70,69,0,5.62154
none,71,70,0,6.72323
none,72,71,0,12.2193
none,73,72,0,7.74171
none,74,73,0,5.20617
none,75,74,0,6.05759
none,76,75,0,5.56534
none,77,76,0,6.77641
none,78,77,0,8.14854
none,79,78,0,6.68896
none,80,79,0,4.91721
none,81,80,0,7.12705
none,82,81,0,6.3167
none,83,82,0,5.84997
none,84,83,0,8.45493
none,85,84,0,6.45775
none,86,85,0,5.38079
none,87,86,0,5.29268
none,88,87,0,6.00336
none,89,88,0,6.47531
none,90,89,0,5.87996
none,91,90,0,6.14653
none,92,91,0,6.36249
none,93,92,0,8.16367
none,94,93,0,5.07734
none,95,94,0,4.5891
none,96,95,0,5.02922
none,97,96,0,5.28375
none,98,97,0,4.91892
none,99,98,0,4.95526
none,100,99,0,5.06956
none,101,100,0,5.03171
none,102,101,0,5.60792
none,103,102,0,5.5996
none,104,103,0,6.29355
none,105,104,0,4.60611
none,106,105,0,4.94801
FM2D,1,0,1.2396,4.61767
FM2D,2,1,1.00677,5.58073
FM2D,3,2,1.01352,6.02244
FM2D,4,3,1.04921,4.18465
FM2D,5,4,1.05062,4.87622
FM2D,6,5,1.01828,5.76827
FM2D,7,6,0.981394,5.99727
FM2D,8,7,0.95993,5.45112
FM2D,9,8,0.97048,5.59298
FM2D,10,9,0.95849,4.86083
FM2D,11,10,0.94644,5.44836
FM2D,12,11,0.92863,5.23478
FM2D,13,12,0.91414,7.58893
FM2D,14,13,0.906015,4.63246
FM2D,15,14,0.912986,5.39655
FM2D,16,15,0.908462,5.27262
FM2D,17,16,0.900491,5.5436
FM2D,18,17,0.896401,4.81508
FM2D,19,18,0.924376,4.00779
FM2D,20,19,0.957949,4.28421
FM2D,21,20,0.948207,4.48135
FM2D,22,21,0.967634,6.64
FM2D,23,22,0.969543,5.13697
FM2D,24,23,0.988291,4.64986
FM2D,25,24,1.00629,4.84677
FM2D,26,25,1.02107,5.2719
FM2D,27,26,1.04444,4.46766
FM2D,28,27,1.05894,5.66482
FM2D,29,28,1.0583,5.92643
FM2D,30,29,1.03359,6.16881
FM2D,31,30,0.993918,5.17311
FM2D,32,31,0.965887,5.31275
FM2D,33,32,0.950693,5.55481
FM2D,34,33,0.959651,4.38553
FM2D,35,34,0.954804,4.95424
FM2D,36,35,0.953557,4.47359
FM2D,37,36,1.01308,4.70117
FM2D,38,37,1.0506,4.6463
FM2D,39,38,1.04119,5.76517
FM2D,40,39,1.02395,5.12901
FM2D,41,40,1.02294,5.16652
FM2D,42,41,1.05215,4.33504
FM2D,43,42,1.06011,4.49201
FM2D,44,43,1.05122,4.97777
FM2D,45,44,1.08929,4.39895
FM2D,46,45,1.12708,4.6658
FM2D,47,46,1.12791,6.00234
FM2D,48,47,1.11944,7.04882
FM2D,49,48,1.13079,5.45541
FM2D,50,49,1.11191,6.72714
FM2D,51,50,1.06886,5.38314
FM2D,52,51,1.05552,5.9336
FM2D,53,52,1.09027,4.88867
FM2D,54,53,1.08244,5.29808
FM2D,55,54,1.10714,4.95216
FM2D,56,55,1.09908,4.60462
FM2D,57,56,1.08659,6.01715
FM2D,58,57,1.10793,4.3483
FM2D,59,58,1.09894,5.32076
FM2D,60,59,1.10022,5.01778
FM2D,61,60,1.12375,4.19817
FM2D,62,61,1.13808,4.92186
FM2D,63,62,1.12467,5.12582
FM2D,64,63,1.14592,4.21642
FM2D,65,64,1.19158,5.27832
FM2D,66,65,1.22701,8.50477
FM2D,67,66,1.23163,6.18098
FM2D,68,67,1.23906,7.51411
FM2D,69,68,1.25063,6.78666
FM2D,70,69,1.26718,5.20742
FM2D,71,70,1.29124,6.02765
FM2D,72,71,1.31691,6.71366
FM2D,73,72,1.3164,6.88908
FM2D,74,73,1.31504,4.98563
FM2D,75,74,1.33167,5.80474
FM2D,76,75,1.33501,4.93381
FM2D,77,76,1.32424,6.08017
FM2D,78,77,1.33396,7.48623
FM2D,79,78,1.33891,6.04402
FM2D,80,79,1.36937,5.21598
FM2D,81,80,1.33195,6.21473
FM2D,82,81,1.3253,6.02357
FM2D,83,82,1.32189,6.17589
FM2D,84,83,1.32903,7.35138
FM2D,85,84,1.36064,6.48219
FM2D,86,85,1.40368,5.54082
FM2D,87,86,1.41918,5.18582
FM2D,88,87,1.45127,5.79225
FM2D,89,88,1.48621,6.4899
FM2D,90,89,1.5031,6.26597
FM2D,91,90,1.51558,5.77945
FM2D,92,91,1.49207,5.60856
FM2D,93,92,1.47667,6.71433
