alg,frame1,frame2,seconds,hd
FVR3D,13,12,38.0376,1.11403
FVR3D,14,13,38.0356,0.574893
FVR3D,15,14,38.7316,451.398
FVR3D,16,15,38.2658,3.0284
FVR3D,17,16,38.4525,0.497018
FVR3D,18,17,38.655,9.8303
FVR3D,19,18,38.4348,3.87311
FVR3D,20,19,38.4062,2.02627
FVR3D,21,20,38.4455,0.810217
FVR3D,22,21,38.5505,0.360523
FVR3D,23,22,38.4749,0.444418
FVR3D,24,23,38.5795,0.586113
FVR3D,25,24,37.9317,1.08306
FVR3D,26,25,37.9564,0.655205
FVR3D,27,26,37.9885,0.504831
FVR3D,28,27,37.9566,3.82965
FVR3D,29,28,38.5302,96.7031
FVR3D-2,5,4,23.5728,1.68281
FVR3D-2,6,5,23.2047,0.213515
FVR3D-2,7,6,23.5372,0.633949
FVR3D-2,8,7,23.4968,0.835013
FVR3D-2,9,8,27.9418,0.323414
FVR3D-2,10,9,28.2583,0.606454
FVR3D-2,11,10,32.5623,0.270181
FVR3D-2,12,11,23.5125,0.426092
FVR3D-2,13,12,23.3211,0.270556
FVR3D-2,14,13,23.4876,0.576321
FVR3D-2,15,14,53.3645,18.0837
FVR3D-2,16,15,32.8594,1.26117
FVR3D-2,17,16,27.8977,0.406462
FVR3D-2,18,17,23.6409,0.909066
FVR3D-2,19,18,28.2441,3.55465
FVR3D-2,20,19,23.5568,0.648579
FVR3D-2,21,20,23.3855,0.539394
FVR3D-2,22,21,23.6866,0.953021
FVR3D-2,23,22,23.6077,0.499956
FVR3D-2,24,23,23.6361,0.438932
FVR3D-2,25,24,28.1665,0.340603
FVR3D-2,26,25,28.5587,0.568152
FVR3D-2,27,26,23.418,0.6432
FVR3D-2,28,27,32.9482,1.64727
FVR3D-2,29,28,33.8535,41.2112
FFVR,5,4,4.69613,0.209731
FFVR,6,5,4.67156,0.188116
FFVR,7,6,4.66032,0.184706
FFVR,8,7,4.65862,0.550811
FFVR,9,8,4.66049,1.29243
FFVR,10,9,4.6259,0.196268
FFVR,11,10,4.66187,0.250122
FFVR,12,11,4.62153,0.169671
FFVR,13,12,4.61491,0.269071
FFVR,14,13,4.62562,0.299578
FFVR,15,14,4.6771,1.10691
FFVR,16,15,4.66874,0.670907
FFVR,17,16,4.66292,0.2136
FFVR,18,17,4.65907,0.32655
FFVR,19,18,4.62587,1.7989
FFVR,20,19,4.62893,0.691781
FFVR,21,20,4.63741,0.16412
FFVR,22,21,4.63785,0.499692
FFVR,23,22,4.63358,0.217352
FFVR,24,23,4.6468,0.225721
FFVR,25,24,4.6191,0.741005
FFVR,26,25,4.71403,0.914895
FFVR,27,26,4.70194,0.150533
FFVR,28,27,4.64596,0.286988
FFVR,29,28,4.67921,0.308324
